ventana_id,perfil_id,estado_alcance_mvp,fecha_corte,periodo_desde,periodo_hasta,tipo_ventana,dias_observados,transacciones_observadas,porcentaje_transacciones_clasificables,ingresos_generados,apoyos_recibidos,prestamos_recibidos,devoluciones_y_reembolsos,otros_recursos_recibidos,gastos_totales,gastos_esenciales,gastos_hobbies,inversion_productiva,pagos_deuda,transferencias_propias,liquidez_inicial,liquidez_final,deuda_inicial,deuda_final,actividad_A,balance_operativo_B,presion_deficit_Q,caida_maxima_M,tiempo_sin_recuperar_U_dias,recuperacion_R,curvatura_K,variabilidad_ingresos_V,cobertura_esencial_L_meses,dependencia_externa_X,crecimiento_deuda_J,estado_trayectoria,estado_calculo,calidad_datos,nivel_incertidumbre,factores_positivos,factores_atencion,informacion_faltante,explicacion_periodo,fuente_etiqueta,particion,historia_financiera_controlada,es_sintetico,version_metodologia,version_esquema,huella_registro,ingresos_fijos,ingresos_variables,ingresos_estacionales,periodos_sin_ingreso,gastos_fijos,gastos_variables,pagos_capital,pagos_intereses,nueva_deuda
VEN_0093_1,PERF_0093,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,21,95.2381,500000,0,0,0,0,3388000,1959000,550000,185000,0,89000,6683962,3795962,0,0,3888000,-2888000,2888000,2888000,29,0.5679,0.0,0.0,1.9377,0.0,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -2888000 COP y una cobertura estimada de 1.94 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,af725f3e15eeaea918673167a1da2fddf695eeb0efb3b1625818aeeaabb4624d,500000,0,0,0,2657000,731000,0,0,0
VEN_0093_2,PERF_0093,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,41,92.6829,1000000,0,0,50000,0,6776000,4371000,925000,524000,0,89000,6683962,957962,0,0,7776000,-5776000,5776000,5726000,60,0.1433,1578.1421,0.0,0.4383,0.0,0.0,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -5776000 COP y una cobertura estimada de 0.44 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,dc99a6732ebd54df11c5806204530e919f134b3a0a3028d79ed0c6df806dea40,1000000,50000,0,0,4986000,1790000,0,0,0
VEN_0093_3,PERF_0093,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,62,93.5484,1500000,0,0,140000,0,10164000,6348000,1154000,1153000,0,351000,6683962,-1840038,0,0,11664000,-8664000,8664000,8524000,90,0.0,-520.2666,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -8664000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,ab968b286b2251d795834a5bca202cdb8f6a6e5e071ff19599d50c6ed4e5e340,1500000,140000,0,0,7096000,3068000,0,0,0
VEN_0094_1,PERF_0094,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,20,100.0,0,500000,0,250000,0,4845000,2929000,467000,1117000,0,214000,9990222,5895222,5522105,5522105,5345000,-4345000,4345000,4095000,28,0.5901,0.0,0.0,2.0127,0.6667,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -4345000 COP y una cobertura estimada de 2.01 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,3bc0170474cc5d578dcd68f784273c8662c8d8e549459b19008b22268f0bd9f1,500000,250000,0,1,3048000,1797000,0,0,0
VEN_0094_2,PERF_0094,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,42,95.2381,0,1000000,0,250000,0,8231000,4762000,767000,1550000,303000,446000,9990222,3009222,5522105,5522105,9231000,-7231000,7231000,6981000,59,0.3012,26292.3497,0.0,1.2638,0.8,0.0,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -7231000 COP y una cobertura estimada de 1.26 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,309f257f107cf9aad70848efd9a2f0a0f5ccc6f50df4242d7a05d41b4c4c9fbb,1000000,250000,0,2,5936000,2295000,0,303000,0
VEN_0094_3,PERF_0094,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,63,95.2381,0,1500000,0,320000,0,14721000,9614000,1070000,1550000,612000,723000,9990222,-2910778,5522105,5522105,16221000,-13221000,13221000,12901000,89,0.0,-26744.7307,0.0,0.0,0.8242,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -13221000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,df59b3ec8a0e58a8d003de2e7b1ecabedfc554446776378919971e35af6fcc78,1500000,320000,0,3,11407000,3314000,0,612000,0
VEN_0095_1,PERF_0095,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,27,92.5926,0,0,0,250000,0,1467000,575000,135000,497000,0,0,6174519,4957519,0,0,1467000,-1467000,1467000,1254000,25,0.8029,0.0,0.0,8.6218,0.0,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -1467000 COP y una cobertura estimada de 8.62 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,8db8245441a8f0d791e30a463dda92e394f67976c8c1054fbc16bacc45bc2183,250000,0,0,1,1100000,367000,0,0,0
VEN_0095_2,PERF_0095,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,51,88.2353,0,0,0,470000,0,5325000,2597000,234000,1526000,0,430000,6174519,1319519,0,0,5325000,-5325000,5325000,4855000,56,0.2137,-38395.082,0.0,1.0162,0.0,0.0,fragilidad_sostenida,calculado,alta,media,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -5325000 COP y una cobertura estimada de 1.02 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,1b39234c32c9f5ae7bb8b53013ad230b3006ee975b3bafa973232681e131cdd8,470000,0,0,2,3986000,1339000,0,0,0
VEN_0095_3,PERF_0095,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,75,92.0,0,0,0,470000,0,9183000,5181000,413000,2190000,0,640000,6174519,-2538481,0,0,9183000,-9183000,9183000,8713000,86,0.0,-13617.0059,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -9183000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,e9b02b25f051f43c8e56a55540329505489de8f1e78bc77125f32a0c7e2e37a1,470000,0,0,3,6010000,3173000,0,0,0
VEN_0096_1,PERF_0096,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,90.625,730000,0,980000,0,0,2835000,1752000,250000,312000,0,61000,1172161,47161,1808744,2788744,3565000,-2105000,2105000,2105000,29,0.0402,0.0,0.0,0.0269,0.5731,0.5418,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -2105000 COP y una cobertura estimada de 0.03 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,7f4a22b131c1455792e58a1848c4faa6f60c201d39eed8c3a5be367716a252e5,730000,980000,0,0,2177000,658000,0,0,980000
VEN_0096_2,PERF_0096,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,64,93.75,3474000,0,980000,0,0,5670000,3538000,492000,781000,0,146000,1172161,-43839,1808744,2788744,9144000,-2196000,2196000,2503000,60,0.0,34166.6667,0.5797,0.0,0.22,0.5418,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -2196000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,229e9f736c779b5bdcb486c252b2d6d15017d5f01d4255a6f0b11495f825e1c8,3474000,980000,0,0,3867000,1803000,0,0,980000
VEN_0096_3,PERF_0096,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,97,93.8144,6630000,0,1957000,0,0,9788000,6122000,1023000,1254000,243000,255000,1172161,-28839,1808744,3522744,16418000,-3158000,3158000,2503000,90,0.0,1296.7033,0.4796,0.0,0.2279,0.9476,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -3158000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,b8d03ba2128522731acb29a93c618279bf565414528b10ec5e9b7d11d52d5394,6630000,1957000,0,0,6964000,2824000,243000,0,1957000
VEN_0097_1,PERF_0097,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,30,100.0,5987000,0,0,0,0,11395000,7077000,716000,1549000,561000,765000,1716825,-3691175,21518542,21518542,17382000,-5408000,5408000,5628000,29,0.0,0.0,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -5408000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,8adffd04c7f03ed93aaf908d364ba57a6092c9bfdd132bb1aa8835443e6e591e,0,0,5987000,0,8048000,3347000,0,561000,0
VEN_0097_2,PERF_0097,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,55,100.0,5987000,0,2820000,0,0,25939000,15516000,2117000,3268000,1391000,1817000,1716825,-15415175,21518542,23508542,31926000,-19952000,19952000,17132000,60,0.0,-146815.3005,1.0,0.0,0.3202,0.0925,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -19952000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,ee62e0a75256209cf6865c1930a513d2f8768ab7dcd2c358c045adad4025db82,970000,1850000,5987000,1,17134000,8805000,830000,561000,2820000
VEN_0097_3,PERF_0097,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,85,100.0,11204000,0,3790000,0,0,40483000,22796000,4416000,5813000,1391000,1989000,1716825,-23772175,21518542,24478542,51687000,-29279000,29279000,29280000,90,0.0,5334.7145,0.7121,0.0,0.2528,0.1376,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -29279000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,aa0cdb3822c322e8aba0f83948b7b43b5ff9cb72f78ffef52a409119762d14a2,1940000,1850000,11204000,1,27218000,13265000,830000,561000,3790000
VEN_0098_1,PERF_0098,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,96.875,2210000,0,590000,230000,119000,8856000,5225000,965000,700000,243000,330000,1058921,-4648079,7375645,7965645,11066000,-6646000,6646000,5826000,29,0.0,0.0,0.0,0.0,0.2252,0.08,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -6646000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,situacion_critica,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,75da8cbe3df57a9d064835c138d901f7c5d07bb00ffc4c61fc29d05699b82049,3030000,119000,0,0,6647000,2209000,0,243000,590000
VEN_0098_2,PERF_0098,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,64,95.3125,4420000,0,1672000,230000,119000,20040000,10243000,2252000,4515000,243000,330000,1058921,-12540079,7375645,9047645,24460000,-15620000,15620000,13599000,60,0.0,-34532.2404,0.0,0.0,0.2781,0.2267,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -15620000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,situacion_critica,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,8ec2072129125838e9a2bca88d3b8bd99367352b3cfd6184c1c3f5928da6e3cf,6322000,119000,0,0,14395000,5645000,0,243000,1672000
VEN_0098_3,PERF_0098,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,95,96.8421,6630000,0,2754000,280000,413000,31224000,16296000,3298000,6338000,1409000,666000,1058921,-20088079,7375645,9325645,37854000,-24594000,24594000,21629000,90,0.0,-14198.1625,0.0,0.0,0.3143,0.2644,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -24594000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,situacion_critica,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,e1131b6b62a1e8fdb887ef7e0ec1cabb13632086c537e0a6f4f2c1e3f5ee3b9a,9664000,413000,0,0,21610000,9614000,804000,605000,2754000
VEN_0099_1,PERF_0099,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,96.875,4997000,0,0,0,0,2896000,1195000,64000,815000,72000,515000,1288258,3389258,3826816,3754816,7893000,2101000,0,1148000,19,0.8345,0.0,0.0,2.8362,0.0,-0.0188,equilibrio_sostenible,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 2101000 COP y una cobertura estimada de 2.84 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,fae08443cce2d0616a456bd9be0c0644512d888803547d5cdfa5ff4c37cd7b22,4997000,0,0,0,2169000,727000,72000,0,0
VEN_0099_2,PERF_0099,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,64,96.875,9383000,0,0,0,262000,5792000,2432000,327000,1888000,156000,515000,1288258,5141258,3826816,3670816,15175000,3591000,0,1323000,7,0.92,-11164.4809,0.0651,4.228,0.0272,-0.0408,acumulacion_estable,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de 3591000 COP y una cobertura estimada de 4.23 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,4e424b458a936896dc1f57f7e9efb401f25522b7fb2ba098cc0948f8ca58a113,8016000,1629000,0,0,4632000,1160000,156000,0,0
VEN_0099_3,PERF_0099,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,96,97.9167,13957000,0,0,0,262000,8688000,3847000,641000,2331000,340000,856000,1288258,6819258,3826816,3544816,22645000,5269000,0,2195000,2,0.9907,-967.7536,0.0549,5.3179,0.0184,-0.0737,acumulacion_estable,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 5269000 COP y una cobertura estimada de 5.32 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,54afcff000ed037598cb1c6bde5ff9e8dbbcb0a155a851f0a8568dd97647c290,12590000,1629000,0,0,6662000,2026000,282000,58000,0
VEN_0100_1,PERF_0100,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,25,100.0,500000,0,0,70000,258000,2350000,1063000,151000,639000,188000,148000,1353689,-168311,796025,796025,2850000,-1850000,1850000,1618000,27,0.0,0.0,0.0,0.0,0.3116,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -1850000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,989336550697bdc4e0fb59d4e9ad9ad2449ff60bd954120374c437b3f3b73329,500000,328000,0,0,1644000,706000,0,188000,0
VEN_0100_2,PERF_0100,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,55,98.1818,1000000,0,0,70000,258000,4700000,2210000,310000,1094000,431000,356000,1353689,-2018311,796025,553025,5700000,-3700000,3700000,3372000,58,0.0,1010.929,0.0,0.0,0.1943,-0.3053,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -3700000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,79a1c6a6e8489d3d44ef11209c1c17732995f17f4bce0302d338104c29a08986,1000000,328000,0,0,3496000,1204000,243000,188000,0
VEN_0100_3,PERF_0100,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,84,96.4286,1500000,0,0,350000,258000,7050000,3906000,521000,1094000,627000,400000,1353689,-3588311,796025,454025,8550000,-5550000,5550000,4942000,88,0.0,-333.2733,0.0,0.0,0.1224,-0.4296,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -5550000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,74cf1787e578e80528da8da44a2a45d3e1f452c8006635e9faa583675f0c160f,1500000,608000,0,0,5358000,1692000,342000,285000,0
VEN_0101_1,PERF_0101,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,22,90.9091,0,0,0,0,0,7942000,3299000,759000,1791000,0,918000,7704798,-237202,0,0,7942000,-7942000,7942000,7942000,27,0.0,0.0,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -7942000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,b59c209a51132eb7d69ab5fc570557a15e26ba907e5e75ea4612a4797be31964,0,0,0,1,5241000,2701000,0,0,0
VEN_0101_2,PERF_0101,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,46,93.4783,0,0,0,0,0,18580000,8904000,2045000,4087000,0,1403000,7704798,-10875202,0,0,18580000,-18580000,18580000,18580000,58,0.0,-39856.8306,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -18580000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,ce9b9b27a51a009cc7b20f7a50fc260da8403b16ee9a51646fa6b84e379ec8d0,0,0,0,2,10921000,7659000,0,0,0
VEN_0101_3,PERF_0101,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,67,91.0448,0,0,0,240000,0,24130000,12564000,2267000,5127000,0,1612000,7704798,-16185202,0,0,24130000,-24130000,24130000,23890000,88,0.0,39425.3288,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -24130000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,ebe33ed3b90ff52dc463eef4d32d1e8ce825dafe0a5cbf7483f8f853f5ba06cb,0,240000,0,3,13968000,10162000,0,0,0
VEN_0102_1,PERF_0102,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,33,90.9091,8331000,0,0,210000,0,4492000,3356000,265000,202000,168000,0,19991553,24040553,3927922,3927922,12823000,3839000,0,1093000,0,1.0,0.0,0.0,7.1635,0.0,0.0,acumulacion_estable,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 3839000 COP y una cobertura estimada de 7.16 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,45a73c0b8761a158f69421c93e61431670e01aed273feddc93464e2aaab9537f,7959000,582000,0,0,3593000,899000,0,168000,0
VEN_0102_2,PERF_0102,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,66,93.9394,12895000,0,0,210000,0,16304000,11037000,1214000,948000,987000,175000,19991553,16792553,3927922,3670922,29199000,-3409000,3409000,9543000,31,0.6985,-183851.9126,0.2921,3.043,0.0,-0.0654,deterioro_reciente,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -3409000 COP y una cobertura estimada de 3.04 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,e17bb0387d1e3a52ed763a2784c4cdcffd0cecaa423dea64d31b7e4956ebadc2,11421000,1684000,0,0,10985000,5319000,257000,730000,0
VEN_0102_3,PERF_0102,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,99,94.9495,18243000,0,0,430000,0,28116000,18002000,1836000,2474000,2196000,720000,19991553,10548553,3927922,3165922,46359000,-9873000,9873000,15480000,61,0.4388,-52609.2596,0.2669,1.7579,0.0,-0.194,deterioro_reciente,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -9873000 COP y una cobertura estimada de 1.76 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,6a8ca4a83ec70d736c123e6a35102c6443e2046b957ca1888edadfb38dbf5ad0,16602000,2071000,0,0,18487000,9629000,762000,1434000,0
VEN_0103_1,PERF_0103,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,31,93.5484,4930000,0,0,0,0,6515000,3808000,775000,1171000,0,127000,10264240,8679240,0,0,11445000,-1585000,1585000,4048000,28,0.8456,0.0,0.0,2.2792,0.0,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -1585000 COP y una cobertura estimada de 2.28 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,fa0cab4037996dd94b17292ebabb9957b85f5a0511e213262adabae9e3e30888,4930000,0,0,0,3626000,2889000,0,0,0
