ventana_id,perfil_id,estado_alcance_mvp,fecha_corte,periodo_desde,periodo_hasta,tipo_ventana,dias_observados,transacciones_observadas,porcentaje_transacciones_clasificables,ingresos_generados,apoyos_recibidos,prestamos_recibidos,devoluciones_y_reembolsos,otros_recursos_recibidos,gastos_totales,gastos_esenciales,gastos_hobbies,inversion_productiva,pagos_deuda,transferencias_propias,liquidez_inicial,liquidez_final,deuda_inicial,deuda_final,actividad_A,balance_operativo_B,presion_deficit_Q,caida_maxima_M,tiempo_sin_recuperar_U_dias,recuperacion_R,curvatura_K,variabilidad_ingresos_V,cobertura_esencial_L_meses,dependencia_externa_X,crecimiento_deuda_J,estado_trayectoria,estado_calculo,calidad_datos,nivel_incertidumbre,factores_positivos,factores_atencion,informacion_faltante,explicacion_periodo,fuente_etiqueta,particion,historia_financiera_controlada,es_sintetico,version_metodologia,version_esquema,huella_registro,ingresos_fijos,ingresos_variables,ingresos_estacionales,periodos_sin_ingreso,gastos_fijos,gastos_variables,pagos_capital,pagos_intereses,nueva_deuda
VEN_0094_3,PERF_0094,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,63,95.2381,0,1500000,0,320000,0,14721000,9614000,1070000,1550000,612000,723000,9990222,-2910778,5522105,5522105,16221000,-13221000,13221000,12901000,89,0.0,-26744.7307,0.0,0.0,0.8242,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -13221000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,dc50e62185ce661e8b8ce594bbf2f164790286f71f0fc7e23ca03338d177880d,1500000,320000,0,3,7981000,6740000,0,612000,0
VEN_0095_1,PERF_0095,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,27,92.5926,0,0,0,250000,0,1467000,575000,135000,497000,0,0,6174519,4957519,0,0,1467000,-1467000,1467000,1254000,25,0.8029,0.0,0.0,8.6218,0.0,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -1467000 COP y una cobertura estimada de 8.62 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,42d092d8515b83e5531075a9a88dbf008060c4e0d82344fe14c7a47092905621,250000,0,0,1,430000,1037000,0,0,0
VEN_0095_2,PERF_0095,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,51,88.2353,0,0,0,470000,0,5325000,2597000,234000,1526000,0,430000,6174519,1319519,0,0,5325000,-5325000,5325000,4855000,56,0.2137,-38395.082,0.0,1.0162,0.0,0.0,fragilidad_sostenida,calculado,alta,media,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -5325000 COP y una cobertura estimada de 1.02 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,8e465e24c2f659b0118a4ab17b728d56da10fd6f354a7a52dd32f5b191c3ef16,470000,0,0,2,1872000,3453000,0,0,0
VEN_0095_3,PERF_0095,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,75,92.0,0,0,0,470000,0,9183000,5181000,413000,2190000,0,640000,6174519,-2538481,0,0,9183000,-9183000,9183000,8713000,86,0.0,-13617.0059,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -9183000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,f334170f53a6fa16bdd457775469f3fe0098853333d9013e2ca9f1f6e01be553,470000,0,0,3,4158000,5025000,0,0,0
VEN_0096_1,PERF_0096,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,90.625,730000,0,980000,0,0,2835000,1752000,250000,312000,0,61000,1172161,47161,1808744,2788744,3565000,-2105000,2105000,2105000,29,0.0402,0.0,0.0,0.0269,0.5731,0.5418,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -2105000 COP y una cobertura estimada de 0.03 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,9967cbcf71b46a15764d8bdda2b55f1b63e75918711e695160ffe74de0432a76,730000,980000,0,0,1327000,1508000,0,0,980000
VEN_0096_2,PERF_0096,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,64,93.75,3474000,0,980000,0,0,5670000,3538000,492000,781000,0,146000,1172161,-43839,1808744,2788744,9144000,-2196000,2196000,2503000,60,0.0,34166.6667,0.5797,0.0,0.22,0.5418,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -2196000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,30c49ba2d7e929f2beeb445f13e931da0941e31e6b92a6425e5a6f762414dbc9,3474000,980000,0,0,2726000,2944000,0,0,980000
VEN_0096_3,PERF_0096,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,97,93.8144,6630000,0,1957000,0,0,9788000,6122000,1023000,1254000,243000,255000,1172161,-28839,1808744,3522744,16418000,-3158000,3158000,2503000,90,0.0,1296.7033,0.4796,0.0,0.2279,0.9476,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -3158000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,f5c87304c27192f6232bfde7688ce09b3dad79f264d3fdd150a71a5bf7e112b4,6630000,1957000,0,0,4388000,5400000,243000,0,1957000
VEN_0097_1,PERF_0097,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,30,100.0,5987000,0,0,0,0,11395000,7077000,716000,1549000,561000,765000,1716825,-3691175,21518542,21518542,17382000,-5408000,5408000,5628000,29,0.0,0.0,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -5408000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,95db10fc54142721556d8fbf455eee8d7e79b07a088f9bb30385c34d7bcbbaec,0,0,5987000,0,6047000,5348000,0,561000,0
VEN_0097_2,PERF_0097,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,55,100.0,5987000,0,2820000,0,0,25939000,15516000,2117000,3268000,1391000,1817000,1716825,-15415175,21518542,23508542,31926000,-19952000,19952000,17132000,60,0.0,-146815.3005,1.0,0.0,0.3202,0.0925,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -19952000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,f45c3550f4f36b537176c7de0abed8db73f344b78ca136e8ce0af449fee7b93a,970000,1850000,5987000,1,13090000,12849000,830000,561000,2820000
VEN_0097_3,PERF_0097,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,85,100.0,11204000,0,3790000,0,0,40483000,22796000,4416000,5813000,1391000,1989000,1716825,-23772175,21518542,24478542,51687000,-29279000,29279000,29280000,90,0.0,5334.7145,0.7121,0.0,0.2528,0.1376,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -29279000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,ee428f16e9f1543c618be59f1a21c07dc9e96b76f7d52f0562b71cf54decc634,1940000,1850000,11204000,1,18688000,21795000,830000,561000,3790000
VEN_0098_1,PERF_0098,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,96.875,2210000,0,590000,230000,119000,8856000,5225000,965000,700000,243000,330000,1058921,-4648079,7375645,7965645,11066000,-6646000,6646000,5826000,29,0.0,0.0,0.0,0.0,0.2252,0.08,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -6646000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,situacion_critica,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,a16565976565d02e38c5d29e232f7178ef5b378f2d766d2872bfbbbc96a16ef5,3030000,119000,0,0,3685000,5171000,0,243000,590000
VEN_0098_2,PERF_0098,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,64,95.3125,4420000,0,1672000,230000,119000,20040000,10243000,2252000,4515000,243000,330000,1058921,-12540079,7375645,9047645,24460000,-15620000,15620000,13599000,60,0.0,-34532.2404,0.0,0.0,0.2781,0.2267,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -15620000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,situacion_critica,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,44a844345e69eaf6b15a7abb52383bd3b23ebf0807113d955bf1860b1a61e32b,6322000,119000,0,0,7872000,12168000,0,243000,1672000
VEN_0098_3,PERF_0098,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,95,96.8421,6630000,0,2754000,280000,413000,31224000,16296000,3298000,6338000,1409000,666000,1058921,-20088079,7375645,9325645,37854000,-24594000,24594000,21629000,90,0.0,-14198.1625,0.0,0.0,0.3143,0.2644,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -24594000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,situacion_critica,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,31d2942c67a05455178fb2a4494fb043eb3fb88f2a50a062ddc7b606fdb4130f,9664000,413000,0,0,12002000,19222000,804000,605000,2754000
VEN_0099_1,PERF_0099,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,96.875,4997000,0,0,0,0,2896000,1195000,64000,815000,72000,515000,1288258,3389258,3826816,3754816,7893000,2101000,0,1148000,19,0.8345,0.0,0.0,2.8362,0.0,-0.0188,equilibrio_sostenible,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 2101000 COP y una cobertura estimada de 2.84 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,82e8801bd60af8eb9ee7aa507a9797eeedfa4c08c544da7d1330e0ae31666de9,4997000,0,0,0,1175000,1721000,72000,0,0
VEN_0099_2,PERF_0099,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,64,96.875,9383000,0,0,0,262000,5792000,2432000,327000,1888000,156000,515000,1288258,5141258,3826816,3670816,15175000,3591000,0,1323000,7,0.92,-11164.4809,0.0651,4.228,0.0272,-0.0408,acumulacion_estable,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de 3591000 COP y una cobertura estimada de 4.23 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,219607af8025782e98497f2c4f0b7e2e44f646202dfb8abe4a538c46f9dfaafb,8016000,1629000,0,0,2249000,3543000,156000,0,0
VEN_0099_3,PERF_0099,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,96,97.9167,13957000,0,0,0,262000,8688000,3847000,641000,2331000,340000,856000,1288258,6819258,3826816,3544816,22645000,5269000,0,2195000,2,0.9907,-967.7536,0.0549,5.3179,0.0184,-0.0737,acumulacion_estable,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 5269000 COP y una cobertura estimada de 5.32 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,327953eff622ba4e2e91727cc428d8c6d04517ddc7ccdf91f628dda6c80b1791,12590000,1629000,0,0,3518000,5170000,282000,58000,0
VEN_0100_1,PERF_0100,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,25,100.0,500000,0,0,70000,258000,2350000,1063000,151000,639000,188000,148000,1353689,-168311,796025,796025,2850000,-1850000,1850000,1618000,27,0.0,0.0,0.0,0.0,0.3116,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -1850000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,5b8d3ebccf8a627fb5078ca1eb599bd4691ce17e336fce7ec91ff620f0020ddb,500000,328000,0,0,1066000,1284000,0,188000,0
VEN_0100_2,PERF_0100,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,55,98.1818,1000000,0,0,70000,258000,4700000,2210000,310000,1094000,431000,356000,1353689,-2018311,796025,553025,5700000,-3700000,3700000,3372000,58,0.0,1010.929,0.0,0.0,0.1943,-0.3053,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -3700000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,e3a5d2bad52f7f5cfaef8805163c2d01624f99507887167d03d812494df02df4,1000000,328000,0,0,2137000,2563000,243000,188000,0
VEN_0100_3,PERF_0100,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,84,96.4286,1500000,0,0,350000,258000,7050000,3906000,521000,1094000,627000,400000,1353689,-3588311,796025,454025,8550000,-5550000,5550000,4942000,88,0.0,-333.2733,0.0,0.0,0.1224,-0.4296,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -5550000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,13d8031997acfc96b7f8ec8934bc32f8b10d60cb084a1cdd104b9f9af133322f,1500000,608000,0,0,3562000,3488000,342000,285000,0
VEN_0101_1,PERF_0101,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,22,90.9091,0,0,0,0,0,7942000,3299000,759000,1791000,0,918000,7704798,-237202,0,0,7942000,-7942000,7942000,7942000,27,0.0,0.0,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -7942000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,1a2b2b116745e2bfa090b761991074e6fbb044279d49debefcd1b56c394cac93,0,0,0,1,3299000,4643000,0,0,0
VEN_0101_2,PERF_0101,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,46,93.4783,0,0,0,0,0,18580000,8904000,2045000,4087000,0,1403000,7704798,-10875202,0,0,18580000,-18580000,18580000,18580000,58,0.0,-39856.8306,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -18580000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,1c51703fd8d613ab65d181bb783a46cbd71126475230005ed341e50e41ffd011,0,0,0,2,9358000,9222000,0,0,0
VEN_0101_3,PERF_0101,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,67,91.0448,0,0,0,240000,0,24130000,12564000,2267000,5127000,0,1612000,7704798,-16185202,0,0,24130000,-24130000,24130000,23890000,88,0.0,39425.3288,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -24130000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,c6e53b92d69b0783f39128be687af5b5d4026f9361877daefc70e3c0d075109c,0,240000,0,3,12395000,11735000,0,0,0
VEN_0102_1,PERF_0102,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,33,90.9091,8331000,0,0,210000,0,4492000,3356000,265000,202000,168000,0,19991553,24040553,3927922,3927922,12823000,3839000,0,1093000,0,1.0,0.0,0.0,7.1635,0.0,0.0,acumulacion_estable,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 3839000 COP y una cobertura estimada de 7.16 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,2450e81b67fc3aacb3d8eaef1ead22ff44e58993033d57a10f9adfd50f59945e,7959000,582000,0,0,2382000,2110000,0,168000,0
VEN_0102_2,PERF_0102,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,66,93.9394,12895000,0,0,210000,0,16304000,11037000,1214000,948000,987000,175000,19991553,16792553,3927922,3670922,29199000,-3409000,3409000,9543000,31,0.6985,-183851.9126,0.2921,3.043,0.0,-0.0654,deterioro_reciente,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -3409000 COP y una cobertura estimada de 3.04 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,e42e5a1c175d1acad73bf78cd22fc8b1b7e4a9d77366c19d8074e113d8d9fea7,11421000,1684000,0,0,8382000,7922000,257000,730000,0
VEN_0102_3,PERF_0102,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,99,94.9495,18243000,0,0,430000,0,28116000,18002000,1836000,2474000,2196000,720000,19991553,10548553,3927922,3165922,46359000,-9873000,9873000,15480000,61,0.4388,-52609.2596,0.2669,1.7579,0.0,-0.194,deterioro_reciente,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -9873000 COP y una cobertura estimada de 1.76 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,f9bc7b58cd779fd7232593929612423f725f965801c8626824257af50cdee8e0,16602000,2071000,0,0,15124000,12992000,762000,1434000,0
VEN_0103_1,PERF_0103,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,31,93.5484,4930000,0,0,0,0,6515000,3808000,775000,1171000,0,127000,10264240,8679240,0,0,11445000,-1585000,1585000,4048000,28,0.8456,0.0,0.0,2.2792,0.0,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -1585000 COP y una cobertura estimada de 2.28 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,9ee39485209b42cfc82b357bb7e6db4fee27ed75d73087b256baa1588de15642,4930000,0,0,0,2861000,3654000,0,0,0
VEN_0103_2,PERF_0103,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,65,95.3846,13505000,0,0,0,0,13030000,8259000,775000,2876000,0,246000,10264240,10739240,0,0,26535000,475000,0,4048000,3,0.894,60620.2186,0.2699,2.6006,0.0,0.0,variable_resiliente,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de 475000 COP y una cobertura estimada de 2.60 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,38bf62667cd0144fc575c9997b15fb81ae1f369aceb592ccec8179aa02714393,13505000,0,0,0,5617000,7413000,0,0,0
VEN_0103_3,PERF_0103,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,98,96.9388,19467000,0,0,0,0,22493000,13486000,995000,5143000,0,246000,10264240,7238240,0,0,41960000,-3026000,3026000,6879000,33,0.6026,-41039.6325,0.2364,1.6102,0.0,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -3026000 COP y una cobertura estimada de 1.61 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,07fa65dd0ce874fc163df6fb56fe6cd61f0d1b52c6b0237979f9fc6a1ba76bb5,19467000,0,0,0,9464000,13029000,0,0,0
VEN_0104_1,PERF_0104,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,28,92.8571,3593000,0,0,70000,0,6177000,4123000,0,0,1336000,0,381673,-2132327,15637176,15353176,9770000,-2584000,2584000,3990000,28,0.0,0.0,0.0,0.0,0.0,-0.0182,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -2584000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,3d87317fb0774d5f3c9862ed590b31e745274406937ed021011dad34d06ecf51,3663000,0,0,0,4215000,1962000,284000,1052000,0
VEN_0104_2,PERF_0104,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,59,94.9153,6519000,0,526000,70000,0,14061000,9661000,309000,780000,1762000,0,381673,-6564327,15637176,15453176,20580000,-7542000,7542000,6946000,59,0.0,-37506.0109,0.1023,0.0,0.0739,-0.0118,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -7542000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,63b4577426360050161f87c37f5311b7134042585e70be538863e1a03ccf871c,6589000,526000,0,0,7097000,6964000,710000,1052000,526000
VEN_0104_3,PERF_0104,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,90,96.6667,9871000,0,526000,190000,0,21945000,13961000,1664000,2016000,2210000,0,381673,-10976327,15637176,15005176,31816000,-12074000,12074000,11358000,89,0.0,-9041.9744,0.0838,0.0,0.0497,-0.0404,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -12074000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,d60620f68aa0c3db0d0439e551b25c313ca44b40460cf229e4bb5ded7de9e193,10061000,526000,0,0,11266000,10679000,1158000,1052000,526000
