transaccion_id,perfil_id,categoria_principal,direccion,fecha,descripcion_normalizada,valor,antecedentes_disponibles,valor_referencia_mediano,puntaje_robusto,estado_evento,interpretacion
TX_0169_0040,PERF_0169,Deuda y financiación,salida,2026-05-10,cuota prestamo,87000,5,70000.0,5.73,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0176_0078,PERF_0176,Ocio,salida,2026-06-12,suscripcion streaming,53000,5,154000.0,5.24,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0144_0044,PERF_0144,Educación,salida,2026-05-11,pago institucion,546000,5,106000.0,29.68,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0144_0094,PERF_0144,Educación,salida,2026-06-26,herramienta educativa,259000,7,106000.0,10.32,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0086_0075,PERF_0086,Educación,salida,2026-06-13,capacitacion,113000,6,68500.0,4.62,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0143_0069,PERF_0143,Trabajo independiente,entrada,2026-06-04,honorarios mezcla musical,1561000,13,778000.0,7.34,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0143_0070,PERF_0143,Trabajo independiente,entrada,2026-06-05,honorarios mezcla musical,1273000,14,789000.0,4.5,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0143_0083,PERF_0143,Trabajo independiente,entrada,2026-06-16,honorarios mezcla musical,1650000,15,800000.0,6.23,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0143_0091,PERF_0143,Trabajo independiente,entrada,2026-06-25,abono toque fin de semana,1548000,17,804000.0,4.22,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0174_0065,PERF_0174,Transporte,salida,2026-05-31,recarga transporte,724000,8,298500.0,3.63,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0174_0083,PERF_0174,Transporte,salida,2026-06-13,recarga transporte,922000,9,315000.0,4.65,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0040_0045,PERF_0040,Inversión productiva,salida,2026-05-10,mantenimiento maquina corte,112000,6,192000.0,3.6,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0040_0092,PERF_0040,Inversión productiva,salida,2026-06-25,mantenimiento maquina corte,346000,11,184000.0,3.52,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0044_0087,PERF_0044,Ventas y actividad comercial,entrada,2026-06-20,ventas del dia,681000,10,439500.0,3.79,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0152_0032,PERF_0152,Ocio,salida,2026-04-29,utensilios reposteria,50000,5,70000.0,4.5,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0152_0034,PERF_0152,Ocio,salida,2026-04-30,utensilios reposteria,137000,6,70000.0,5.65,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0152_0082,PERF_0152,Ocio,salida,2026-06-10,modelo 3d digital,162000,13,73000.0,3.75,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0152_0074,PERF_0152,Salud,salida,2026-06-07,medicamentos,330000,6,189500.0,5.26,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0114_0094,PERF_0114,Trabajo independiente,entrada,2026-06-30,honorarios valoracion,603000,8,223000.0,3.66,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0080_0041,PERF_0080,Trabajo independiente,entrada,2026-05-08,pago edicion video,242000,5,114000.0,6.64,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0080_0048,PERF_0080,Trabajo independiente,entrada,2026-05-13,pago edicion video,304000,6,122000.0,7.44,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0042_0068,PERF_0042,Alimentación,salida,2026-06-02,supermercado,1005000,5,489000.0,9.16,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0042_0070,PERF_0042,Alimentación,salida,2026-06-03,app domicilio comida,347000,6,508000.0,4.02,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0068_0070,PERF_0068,Ocio,salida,2026-06-07,hotel turismo,326000,9,156000.0,4.78,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0109_0082,PERF_0109,Ocio,salida,2026-06-13,semillas jardin,135000,7,51000.0,4.36,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0193_0071,PERF_0193,Transporte,salida,2026-06-10,recarga transporte,372000,6,145500.0,3.59,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0165_0046,PERF_0165,Trabajo independiente,entrada,2026-05-14,pago trabajo por encargo,239000,6,908500.0,4.14,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0032_0039,PERF_0032,Ocio,salida,2026-05-12,curso de cocina,104000,7,40000.0,8.63,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0032_0051,PERF_0032,Ocio,salida,2026-05-25,ingredientes especiales,164000,8,42500.0,13.66,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0032_0065,PERF_0032,Ocio,salida,2026-06-09,ingredientes especiales,117000,9,45000.0,6.94,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0032_0066,PERF_0032,Ocio,salida,2026-06-10,utensilios reposteria,125000,10,45500.0,5.96,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0083_0021,PERF_0083,Trabajo independiente,entrada,2026-04-19,honorarios mezcla musical,740000,5,405000.0,5.79,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0102_0075,PERF_0102,Transporte,salida,2026-06-06,recarga transporte,415000,8,201500.0,3.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0166_0078,PERF_0166,Alimentación,salida,2026-06-08,restaurante,225000,5,108000.0,4.93,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0166_0086,PERF_0166,Alimentación,salida,2026-06-15,supermercado,393000,6,116000.0,5.26,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0178_0068,PERF_0178,Trabajo independiente,entrada,2026-06-01,honorarios sprint software,601000,10,336000.0,5.18,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0188_0048,PERF_0188,Servicios,salida,2026-05-20,factura energia,416000,5,213000.0,4.28,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0116_0051,PERF_0116,Servicios,salida,2026-05-15,factura gas,432000,5,159000.0,5.26,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0018_0070,PERF_0018,Salud,salida,2026-06-06,examen medico,688000,5,238000.0,4.22,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0025_0048,PERF_0025,Servicios,salida,2026-05-15,factura energia,558000,5,184000.0,4.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0077_0042,PERF_0077,Servicios,salida,2026-05-08,factura energia,643000,5,524000.0,6.17,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0039_0041,PERF_0039,Servicios,salida,2026-05-08,factura internet,440000,5,115000.0,12.18,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0039_0042,PERF_0039,Servicios,salida,2026-05-08,factura gas,355000,6,123000.0,6.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0039_0046,PERF_0039,Servicios,salida,2026-05-12,factura energia,487000,7,131000.0,7.06,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0130_0045,PERF_0130,Servicios,salida,2026-05-08,factura internet,564000,6,179000.0,5.14,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0026_0069,PERF_0026,Servicios,salida,2026-06-08,factura agua,389000,9,194000.0,5.48,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0026_0073,PERF_0026,Servicios,salida,2026-06-12,factura internet,401000,10,196000.0,5.53,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0026_0076,PERF_0026,Servicios,salida,2026-06-15,factura energia,394000,11,198000.0,5.08,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0069_0049,PERF_0069,Servicios,salida,2026-05-12,factura energia,478000,5,200000.0,12.5,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0069_0051,PERF_0069,Servicios,salida,2026-05-15,factura internet,479000,6,215000.0,6.04,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0066_0076,PERF_0066,Servicios,salida,2026-06-08,factura energia,596000,6,293000.0,3.52,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0124_0063,PERF_0124,Ocio,salida,2026-05-29,tienda instrumentos,71000,7,180000.0,3.87,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0124_0094,PERF_0124,Ocio,salida,2026-06-26,tienda instrumentos,278000,10,178500.0,4.07,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0133_0053,PERF_0133,Ocio,salida,2026-05-17,entrada evento,221000,6,456000.0,5.76,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0110_0071,PERF_0110,Servicios,salida,2026-06-08,factura internet,229000,7,134000.0,4.27,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0110_0072,PERF_0110,Servicios,salida,2026-06-08,factura energia,481000,8,158500.0,7.25,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0199_0053,PERF_0199,Servicios,salida,2026-05-20,factura energia,67000,5,135000.0,5.73,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0186_0050,PERF_0186,Servicios,salida,2026-05-15,factura gas,468000,5,159000.0,7.44,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0186_0078,PERF_0186,Alimentación,salida,2026-06-09,mercado barrio,418000,6,87000.0,14.88,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0186_0094,PERF_0186,Alimentación,salida,2026-06-24,pedido restaurante,220000,7,91000.0,3.63,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0186_0093,PERF_0186,Alimentación,salida,2026-06-24,supermercado,289000,8,94000.0,3.99,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0131_0037,PERF_0131,Trabajo independiente,entrada,2026-05-03,pago desarrollo app,2912000,5,1457000.0,28.04,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0131_0047,PERF_0131,Trabajo independiente,entrada,2026-05-13,transferencia proyecto web,5219000,6,1474500.0,26.59,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0131_0063,PERF_0131,Trabajo independiente,entrada,2026-06-01,pago desarrollo app,4038000,7,1492000.0,11.84,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0067_0042,PERF_0067,Servicios,salida,2026-05-12,factura energia,682000,5,455000.0,3.65,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0127_0064,PERF_0127,Transferencias y apoyo,salida,2026-05-30,transferencia ayuda,223000,5,150000.0,3.52,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0075_0076,PERF_0075,Servicios,salida,2026-06-12,factura agua,174000,6,96000.0,3.9,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0075_0083,PERF_0075,Servicios,salida,2026-06-20,factura energia,194000,7,101000.0,3.92,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0071_0044,PERF_0071,Servicios,salida,2026-05-08,factura energia,305000,5,185000.0,8.99,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0071_0057,PERF_0071,Servicios,salida,2026-05-20,factura agua,266000,7,185000.0,3.9,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0119_0081,PERF_0119,Servicios,salida,2026-06-15,factura internet,607000,7,350000.0,8.25,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0119_0092,PERF_0119,Servicios,salida,2026-06-20,factura gas,743000,9,359000.0,9.25,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0074_0049,PERF_0074,Inversión productiva,salida,2026-05-15,implementos entrenamiento,439000,5,148000.0,24.53,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0074_0045,PERF_0074,Servicios,salida,2026-05-12,factura energia,413000,5,117000.0,10.51,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0074_0055,PERF_0074,Servicios,salida,2026-05-20,factura gas,443000,6,126500.0,5.21,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0019_0019,PERF_0019,Servicios,salida,2026-04-20,factura energia,65000,5,44000.0,4.72,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0019_0044,PERF_0019,Servicios,salida,2026-05-08,factura gas,88000,8,47000.0,3.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0079_0054,PERF_0079,Servicios,salida,2026-05-20,factura energia,315000,7,167000.0,3.7,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0053_0044,PERF_0053,Servicios,salida,2026-05-08,factura energia,394000,7,111000.0,21.21,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0053_0047,PERF_0053,Servicios,salida,2026-05-12,factura energia,332000,8,114000.0,10.89,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0053_0051,PERF_0053,Servicios,salida,2026-05-15,factura internet,363000,9,117000.0,8.73,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0053_0076,PERF_0053,Servicios,salida,2026-06-08,factura gas,227000,10,118500.0,3.57,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0053_0078,PERF_0053,Servicios,salida,2026-06-12,factura internet,277000,11,120000.0,4.24,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0053_0079,PERF_0053,Servicios,salida,2026-06-12,factura energia,462000,12,128000.0,6.72,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0053_0082,PERF_0053,Servicios,salida,2026-06-15,factura internet,406000,13,136000.0,4.34,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0151_0039,PERF_0151,Servicios,salida,2026-05-08,factura energia,812000,5,325000.0,13.14,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0151_0046,PERF_0151,Servicios,salida,2026-05-12,plan celular,552000,6,337500.0,6.73,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0151_0044,PERF_0151,Servicios,salida,2026-05-12,factura internet,991000,7,350000.0,13.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0151_0056,PERF_0151,Servicios,salida,2026-05-20,plan celular,1036000,8,356000.0,7.34,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0102_0047,PERF_0102,Servicios,salida,2026-05-12,plan celular,609000,7,201000.0,7.06,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0102_0046,PERF_0102,Servicios,salida,2026-05-12,plan celular,482000,8,209500.0,4.0,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0102_0056,PERF_0102,Servicios,salida,2026-05-20,factura energia,526000,10,236000.0,3.56,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0198_0054,PERF_0198,Servicios,salida,2026-05-20,factura internet,127000,7,259000.0,4.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0015_0041,PERF_0015,Trabajo independiente,entrada,2026-05-10,liquidacion domicilios,1320000,6,939500.0,4.5,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0057_0046,PERF_0057,Servicios,salida,2026-05-15,factura internet,355000,6,284000.0,5.04,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0092_0079,PERF_0092,Servicios,salida,2026-06-12,factura gas,145000,6,126000.0,3.66,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0092_0076,PERF_0092,Servicios,salida,2026-06-12,factura energia,64000,8,129000.0,9.74,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0172_0047,PERF_0172,Servicios,salida,2026-05-15,factura energia,427000,5,184000.0,13.66,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0029_0066,PERF_0029,Ocio,salida,2026-06-08,tienda ciclismo,201000,5,124000.0,17.31,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0099_0049,PERF_0099,Servicios,salida,2026-05-15,plan celular,137000,6,73500.0,3.57,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0048_0046,PERF_0048,Servicios,salida,2026-05-12,factura energia,566000,5,286000.0,4.97,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0090_0044,PERF_0090,Servicios,salida,2026-05-15,factura internet,495000,5,349000.0,8.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0049_0049,PERF_0049,Servicios,salida,2026-05-12,factura gas,317000,7,465000.0,3.84,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0085_0061,PERF_0085,Inversión productiva,salida,2026-05-24,dominio y hosting,110000,5,132000.0,14.84,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0085_0086,PERF_0085,Inversión productiva,salida,2026-06-20,mantenimiento moto,211000,6,132000.0,9.69,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0100_0044,PERF_0100,Servicios,salida,2026-05-08,factura internet,98000,5,80000.0,6.07,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0100_0047,PERF_0100,Servicios,salida,2026-05-12,factura agua,53000,6,80000.0,4.55,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0100_0078,PERF_0100,Servicios,salida,2026-06-12,factura agua,124000,8,80000.0,4.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0153_0046,PERF_0153,Servicios,salida,2026-05-15,factura energia,585000,5,367000.0,3.87,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0159_0087,PERF_0159,Servicios,salida,2026-06-20,factura internet,322000,11,176000.0,3.65,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0012_0086,PERF_0012,Servicios,salida,2026-06-20,factura energia,306000,11,153000.0,3.97,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0028_0069,PERF_0028,Ventas y actividad comercial,entrada,2026-06-03,ventas del dia barberia,80000,8,226500.0,3.88,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0144_0041,PERF_0144,Servicios,salida,2026-05-08,factura internet,487000,5,200000.0,3.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0088_0011,PERF_0088,Servicios,salida,2026-04-12,factura energia,85000,5,171000.0,3.87,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0088_0040,PERF_0088,Servicios,salida,2026-05-08,factura energia,390000,8,122500.0,5.92,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0088_0041,PERF_0088,Servicios,salida,2026-05-08,factura internet,433000,9,127000.0,4.91,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0088_0042,PERF_0088,Servicios,salida,2026-05-08,factura energia,456000,10,149000.0,5.24,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0095_0046,PERF_0095,Inversión productiva,salida,2026-05-12,mantenimiento moto,164000,7,66000.0,5.08,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0095_0057,PERF_0095,Inversión productiva,salida,2026-05-21,combustible trabajo,339000,8,71000.0,10.33,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0095_0059,PERF_0095,Inversión productiva,salida,2026-05-26,combustible trabajo,353000,9,76000.0,7.78,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0009_0049,PERF_0009,Servicios,salida,2026-05-12,factura internet,190000,6,100500.0,10.06,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0009_0078,PERF_0009,Servicios,salida,2026-06-12,factura agua,169000,8,103500.0,4.91,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0166_0084,PERF_0166,Transporte,salida,2026-06-14,recarga transporte,409000,10,140500.0,4.21,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0028_0053,PERF_0028,Servicios,salida,2026-05-20,factura energia,596000,5,423000.0,3.89,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0028_0086,PERF_0028,Servicios,salida,2026-06-15,factura energia,823000,9,423000.0,8.99,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0028_0087,PERF_0028,Servicios,salida,2026-06-15,factura energia,723000,10,426500.0,4.21,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0017_0082,PERF_0017,Servicios,salida,2026-06-20,factura agua,219000,7,155000.0,4.32,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0017_0081,PERF_0017,Servicios,salida,2026-06-20,factura internet,289000,8,156500.0,4.47,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0045_0078,PERF_0045,Servicios,salida,2026-06-15,plan celular,205000,7,108000.0,6.54,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0045_0082,PERF_0045,Servicios,salida,2026-06-20,factura internet,203000,9,108000.0,6.41,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0104_0084,PERF_0104,Servicios,salida,2026-06-20,factura energia,480000,7,304000.0,6.98,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0194_0079,PERF_0194,Servicios,salida,2026-06-12,factura internet,456000,6,245500.0,5.36,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0194_0080,PERF_0194,Servicios,salida,2026-06-12,factura energia,445000,7,251000.0,5.45,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0143_0076,PERF_0143,Servicios,salida,2026-06-12,factura agua,94000,10,188000.0,3.73,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0060_0044,PERF_0060,Servicios,salida,2026-05-08,factura agua,381000,5,143000.0,4.46,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0103_0089,PERF_0103,Servicios,salida,2026-06-20,factura energia,247000,7,322000.0,4.6,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0200_0043,PERF_0200,Servicios,salida,2026-05-12,factura internet,309000,5,148000.0,6.03,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0200_0045,PERF_0200,Servicios,salida,2026-05-12,plan celular,432000,6,167500.0,6.26,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0200_0044,PERF_0200,Servicios,salida,2026-05-12,factura energia,514000,7,187000.0,4.9,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0146_0046,PERF_0146,Servicios,salida,2026-05-12,factura energia,599000,5,301000.0,4.57,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0189_0071,PERF_0189,Servicios,salida,2026-06-12,factura energia,378000,10,205000.0,5.69,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0164_0048,PERF_0164,Servicios,salida,2026-05-08,factura energia,423000,5,341000.0,3.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0030_0043,PERF_0030,Servicios,salida,2026-05-12,factura agua,136000,6,87000.0,3.89,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0004_0039,PERF_0004,Servicios,salida,2026-05-08,factura energia,412000,5,267000.0,6.11,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0004_0038,PERF_0004,Servicios,salida,2026-05-08,factura internet,746000,6,275000.0,6.55,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0190_0053,PERF_0190,Ocio,salida,2026-05-21,tienda ciclismo,48000,6,120500.0,5.43,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0190_0051,PERF_0190,Ocio,salida,2026-05-21,tienda ciclismo,30000,7,118000.0,4.24,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0082_0082,PERF_0082,Servicios,salida,2026-06-15,factura energia,419000,8,230500.0,5.78,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0026_0052,PERF_0026,Ventas y actividad comercial,entrada,2026-05-17,pago pedidos tienda,1925000,6,710500.0,9.87,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0026_0059,PERF_0026,Ventas y actividad comercial,entrada,2026-05-27,ventas del dia,1904000,7,721000.0,9.28,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0034_0059,PERF_0034,Transporte,salida,2026-05-31,recarga transporte,509000,5,263000.0,7.54,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0034_0061,PERF_0034,Transporte,salida,2026-06-01,recarga transporte,607000,6,265500.0,6.31,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0110_0085,PERF_0110,Inversión productiva,salida,2026-06-24,semillas y abono,580000,7,342000.0,4.34,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0033_0082,PERF_0033,Inversión productiva,salida,2026-06-14,licencia software dj,232000,5,168000.0,3.6,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0033_0092,PERF_0033,Inversión productiva,salida,2026-06-27,mantenimiento controlador,262000,7,172000.0,7.59,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0033_0094,PERF_0033,Inversión productiva,salida,2026-06-28,mantenimiento controlador,319000,8,176000.0,5.85,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0168_0078,PERF_0168,Vestimenta,salida,2026-06-11,sastreria,68000,6,211000.0,5.36,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0125_0060,PERF_0125,Ocio,salida,2026-05-30,boleteria,478000,6,213000.0,3.97,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0043_0088,PERF_0043,Trabajo independiente,entrada,2026-06-18,pago evento dj,917000,15,503000.0,5.27,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0069_0087,PERF_0069,Transporte,salida,2026-06-20,recarga transporte,425000,6,204000.0,6.34,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0164_0077,PERF_0164,Transporte,salida,2026-06-08,transmilenio,424000,10,235500.0,3.91,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0050_0049,PERF_0050,Ocio,salida,2026-05-18,tienda ciclismo,55000,6,114000.0,7.24,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0050_0053,PERF_0050,Ocio,salida,2026-05-24,tienda ciclismo,75000,7,113000.0,3.66,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0083_0066,PERF_0083,Transporte,salida,2026-06-02,recarga transporte,282000,5,126000.0,4.05,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0031_0043,PERF_0031,Alimentación,salida,2026-05-07,supermercado,292000,5,199000.0,4.83,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0068_0056,PERF_0068,Inversión productiva,salida,2026-05-24,libros para clase,208000,6,376000.0,5.04,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0126_0091,PERF_0126,Transferencias y apoyo,salida,2026-06-23,prestamo informal a tercero,739000,6,381500.0,4.38,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0003_0080,PERF_0003,Ocio,salida,2026-06-13,taller artesanias,118000,6,183000.0,7.31,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0078_0034,PERF_0078,Transporte,salida,2026-05-03,app transporte,59000,5,138000.0,10.66,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0048_0077,PERF_0048,Vestimenta,salida,2026-06-11,uniforme trabajo,342000,5,169000.0,3.54,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0197_0024,PERF_0197,Trabajo independiente,entrada,2026-04-21,abono proyecto audiovisual,1705000,6,857000.0,4.42,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0106_0036,PERF_0106,Trabajo independiente,entrada,2026-05-07,honorarios mezcla musical,545000,8,327000.0,4.14,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0106_0066,PERF_0106,Trabajo independiente,entrada,2026-06-02,pago evento dj,703000,14,366000.0,3.89,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0106_0089,PERF_0106,Trabajo independiente,entrada,2026-06-27,abono toque fin de semana,744000,17,389000.0,3.57,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0139_0099,PERF_0139,Ventas y actividad comercial,entrada,2026-06-30,pago cosecha,1184000,6,385500.0,9.45,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0004_0060,PERF_0004,Transferencias y apoyo,salida,2026-05-22,prestamo informal a tercero,394000,5,155000.0,17.91,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0004_0073,PERF_0004,Transferencias y apoyo,salida,2026-06-04,apoyo familiar,615000,6,159500.0,22.76,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0004_0076,PERF_0004,Transferencias y apoyo,salida,2026-06-07,transferencia a tercero,483000,7,164000.0,11.95,evento_inusual_observado,monto_alejado_del_historial_previo
